경기도,41,부천시원미구,12,부천시을,"약대동, 중동, 중1동, 중2동, 중3동, 중4동, 상동, 상1동, 상2동, 상3동"
경기도,41,부천시소사구,13,부천시병,"심곡본1동, 심곡본동, 소사본동, 소사본1동, 범박동, 옥길동, 괴안동, 역곡3동, 송내1동, 송내2동, 소사동(부천시원미구), 역곡1동(부천시원미구), 역곡2동(부천시원미구)"
경기도,41,광명시,14,광명시갑,"광명1동, 광명2동, 광명3동, 광명4동, 광명5동, 광명6동, 광명7동, 철산1동, 철산2동, 철산3동, 철산4동, 학온동"
경기도,41,광명시,14,광명시을,"하안1동, 하안2동, 하안3동, 하안4동, 소하1동, 소하2동, 일직동"
경기도,41,평택시,15,평택시갑,"진위면, 서탄면, 중앙동, 서정동, 송탄동, 지산동, 송북동, 신장1동, 신장2동, 통복동, 세교동"
경기도,41,평택시,15,평택시을,"팽성읍, 안중읍, 포승읍, 청북읍, 고덕면, 오성면, 현덕면, 고덕동"
경기도,41,평택시,15,평택시병,"신평동, 원평동, 비전1동, 비전2동, 용이동, 동삭동"
경기도,41,양주시,16,동두천시양주시연천군갑,"백석읍, 광적면, 장흥면, 양주1동, 양주2동, 회천1동, 회천2동, 회천3동, 옥정1동, 옥정2동"
경기도,41,동두천시,17,동두천시양주시연천군을,"생연1동, 생연2동, 중앙동, 보산동, 불현동, 송내동, 소요동, 상패동, 은현면(양주시), 남면(양주시)"
경기도,41,연천군,17,동두천시양주시연천군을,"연천읍, 전곡읍, 군남면, 청산면, 백학면, 미산면, 왕징면, 신서면, 중면, 장남면"
경기도,41,안산시상록구,18,안산시갑,"사동, 사이동, 해양동, 본오1동, 본오2동, 본오3동, 반월동"
경기도,41,안산시상록구,18,안산시을,"일동, 이동, 부곡동, 월피동, 성포동, 안산동, 고잔동(안산시단원구), 중앙동(안산시단원구), 호수동(안산시단원구)"
경기도,41,안산시단원구,19,안산시병,"와동, 원곡동, 백운동, 신길동, 초지동, 선부1동, 선부2동, 선부3동, 대부동"
경기도,41,고양시덕양구,20,고양시갑,"주교동, 원신동, 흥도동, 성사1동, 성사2동, 고양동, 관산동, 화정1동, 화정2동, 식사동(고양시일산동구)"
경기도,41,고양시덕양구,20,고양시을,"효자동, 삼송1동, 삼송2동, 창릉동, 능곡동, 행주동, 행신1동, 행신2동, 행신3동, 행신4동, 화전동, 대덕동"
경기도,41,고양시일산동구,21,고양시병,"중산1동, 중산2동, 정발산동, 풍산동, 백석1동, 백석2동, 마두1동, 마두2동, 장항1동, 장항2동, 고봉동, 일산2동(고양시일산서구)"
경기도,41,고양시일산서구,22,고양시정,"일산1동, 일산3동, 탄현1동, 탄현2동, 주엽1동, 주엽2동, 대화동, 송포동, 덕이동, 가좌동"
경기도,41,의왕시,24,의왕시과천시,"고천동, 부곡동, 오전동, 내손1동, 내손2동, 청계동"
경기도,41,과천시,24,의왕시과천시,"중앙동, 원문동, 갈현동, 별양동, 부림동, 과천동, 문원동"
경기도,41,구리시,25,구리시,"갈매동, 동구동, 인창동, 교문1동, 교문2동, 수택1동, 수택2동, 수택3동"
경기도,41,남양주시,26,남양주시갑,"화도읍, 수동면, 호평동, 평내동"
경기도,41,남양주시,26,남양주시을,"진접읍, 오남읍, 별내면, 별내동"
경기도,41,남양주시,26,남양주시병,"와부읍, 진건읍, 퇴계원읍, 조안면, 금곡동, 양정동, 다산1동, 다산2동"
경기도,41,오산시,27,오산시,"중앙동, 대원1동, 대원2동, 남촌동, 신장1동, 신장2동, 세마동, 초평동"
경기도,41,시흥시,29,시흥시갑,"대야동, 신천동, 신현동, 은행동, 매화동, 목감동, 과림동, 연성동, 장곡동"
경기도,41,시흥시,29,시흥시을,"군자동, 정왕본동, 정왕1동, 정왕2동, 정왕3동, 정왕4동, 거북섬동, 배곧1동, 배곧2동, 능곡동, 월곶동"
경기도,41,군포시,30,군포시,"군포1동, 군포2동, 산본1동, 산본2동, 금정동, 재궁동, 오금동, 수리동, 궁내동, 광정동, 대야동, 송부동"
경기도,41,하남시,31,하남시갑,"천현동, 신장1동, 신장2동, 덕풍1동, 덕풍2동, 감북동, 감일동, 위례동, 춘궁동, 초이동"
경기도,41,하남시,31,하남시을,"덕풍3동, 미사1동, 미사2동, 미사3동"
경기도,41,용인시처인구,35,용인시갑,"포곡읍, 모현읍, 이동읍, 남사읍, 원삼면, 백암면, 양지면, 중앙동, 역북동, 삼가동, 유림동, 동부동"
경기도,41,용인시기흥구,37,용인시을,"신갈동, 영덕1동, 영덕2동, 구갈동, 상갈동, 보라동, 기흥동, 서농동, 동백2동, 상하동"
경기도,41,용인시수지구,36,용인시병,"풍덕천1동, 풍덕천2동, 신봉동, 동천동, 상현1동, 상현3동, 성복동"
경기도,41,용인시기흥구,37,용인시정,"구성동, 마북동, 동백1동, 동백3동, 보정동, 죽전1동(용인시수지구), 죽전2동(용인시수지구), 죽전3동(용인시수지구), 상현2동(용인시수지구)"
경기도,41,파주시,32,파주시갑,"교하동, 운정1동, 운정2동, 운정3동, 운정4동, 운정5동, 운정6동"
경기도,41,파주시,32,파주시을,"문산읍, 조리읍, 법원읍, 파주읍, 광탄면, 탄현면, 월롱면, 적성면, 파평면, 장단면, 금촌1동, 금촌2동, 금촌3동"
경기도,41,이천시,34,이천시,"장호원읍, 부발읍, 신둔면, 백사면, 호법면, 마장면, 대월면, 모가면, 설성면, 율면, 창전동, 증포동, 중리동, 관고동"
